City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
450,Tomatlan,MX,19.9333,-105.25,87.66,28,21,6.58,few clouds
451,Poso,ID,-1.3959,120.7524,77.0,86,100,4.43,overcast clouds
452,Saldanha,ZA,-33.0117,17.9442,78.8,47,7,14.97,clear sky
453,Ushibuka,JP,32.1906,130.0228,40.55,68,53,10.25,broken clouds
454,Davila,PH,18.4726,120.5763,72.41,84,40,35.88,scattered clouds
455,Byumba,RW,-1.5763,30.0675,55.54,89,15,3.87,few clouds
456,Scottsbluff,US,41.8666,-103.6672,39.99,51,1,6.91,clear sky
457,Sigayevo,RU,56.4216,53.7757,-5.44,91,73,5.88,broken clouds
458,Auki,SB,-8.7676,160.7034,78.13,86,76,4.43,broken clouds
459,Maanshan,CN,31.6957,118.4983,36.0,86,0,4.47,clear sky
460,Mehamn,NO,71.0357,27.8492,37.4,81,75,18.41,broken clouds
461,Den Helder,NL,52.9599,4.7593,43.0,87,90,6.91,overcast clouds
462,Nouadhibou,MR,20.931,-17.0347,77.0,23,6,10.36,sand
463,Port-Cartier,CA,50.0334,-66.8654,30.99,93,100,10.36,snow
464,Christchurch,NZ,-43.5333,172.6333,57.0,87,20,11.5,few clouds
465,Dinguiraye,GN,11.3,-10.7167,85.37,13,81,4.32,broken clouds
466,Yar-Sale,RU,66.8333,70.8333,-12.69,89,100,15.61,light snow
467,Manchester,GB,53.4809,-2.2374,44.01,93,100,6.91,overcast clouds
468,Jaroslaw,PL,50.0162,22.6778,16.0,92,94,7.0,overcast clouds
469,Ukiah,US,39.1502,-123.2078,63.0,81,1,1.72,clear sky
470,Richards Bay,ZA,-28.783,32.0377,74.14,78,77,6.51,broken clouds
471,Karachev,RU,53.1229,34.9852,-2.61,93,94,5.44,overcast clouds
472,Toamasina,MG,-18.1667,49.3833,84.2,79,40,4.61,light rain
473,Yueyang,CN,29.3333,113.0919,39.04,59,0,6.93,clear sky
474,Pyapon,MM,16.2833,95.6833,67.33,79,13,2.86,few clouds
475,Mwingi,KE,-0.9344,38.0601,68.92,81,100,3.49,overcast clouds
476,Qujing,CN,25.4833,103.7833,28.29,97,98,1.68,overcast clouds
477,Trinidad,BO,-14.8333,-64.9,87.8,70,75,16.11,light rain
478,Sortland,NO,68.6949,15.4162,30.0,100,0,5.75,clear sky
479,Bullhead City,US,35.1478,-114.5683,66.0,20,20,20.71,few clouds
480,Monrovia,LR,6.3005,-10.7969,87.8,70,20,3.44,few clouds
481,Hambantota,LK,6.1241,81.1185,76.98,87,91,13.18,overcast clouds
482,Innisfail,AU,-17.5333,146.0333,77.25,91,100,6.33,light rain
483,Mogok,MM,22.9167,96.5,53.64,82,69,1.28,broken clouds
484,Arlit,NE,18.7369,7.3853,73.38,19,100,15.41,overcast clouds
485,Alofi,NU,-19.0595,-169.9187,80.29,82,89,13.13,overcast clouds
486,Gulu,UG,2.7746,32.299,76.39,31,49,2.82,scattered clouds
487,Ambilobe,MG,-13.2,49.05,76.32,91,21,1.14,moderate rain
488,Finspang,SE,58.7058,15.7674,28.4,86,90,2.3,overcast clouds
489,Kasongo-Lunda,CD,-6.4667,16.8167,74.25,75,100,1.07,overcast clouds
490,Abu Samrah,SY,35.3029,37.1841,49.68,82,100,20.27,overcast clouds
491,Stornoway,GB,58.2093,-6.3865,42.8,81,40,11.5,scattered clouds
492,Cabo San Lucas,MX,22.8909,-109.9124,78.01,40,1,2.3,clear sky
493,Grindavik,IS,63.8424,-22.4338,33.8,93,75,16.11,broken clouds
494,Petauke,ZM,-14.2426,31.3253,70.23,94,87,1.72,moderate rain
495,Andenes,NO,69.3143,16.1194,32.0,93,75,5.75,broken clouds
496,Manokwari,ID,-0.8667,134.0833,78.76,77,100,5.32,overcast clouds
497,Bongandanga,CD,1.5,21.05,74.79,82,72,1.39,broken clouds
498,Sharjah,AE,25.3573,55.4033,71.6,72,0,3.44,clear sky
499,Rafsanjan,IR,30.4067,55.9939,53.4,44,8,10.22,clear sky
500,Khiri Mat,TH,16.8333,99.8,80.01,69,85,6.53,overcast clouds
501,Bud,US,39.447,-86.1758,32.0,97,99,10.71,light snow
502,Ulaanbaatar,MN,47.9077,106.8832,-18.4,76,0,2.24,clear sky
503,Saint-Augustin,CA,51.226,-58.6502,33.8,92,100,25.68,light rain
504,Gwadar,PK,25.1216,62.3254,69.06,73,0,8.72,clear sky
505,Cervo,ES,43.6702,-7.4101,54.0,91,83,4.97,broken clouds
506,Nyurba,RU,63.2842,118.3319,-33.11,83,100,6.33,overcast clouds
507,San Vicente,AR,-26.6167,-54.1333,71.28,100,100,2.28,overcast clouds
508,Oum Hadjer,TD,13.2954,19.6966,76.68,16,17,9.08,few clouds
509,Mundo Nuevo,MX,18.7,-95.5,72.77,78,89,7.14,overcast clouds
510,Mana,GF,5.6592,-53.7767,81.3,76,78,11.81,broken clouds
511,Matagami,CA,49.7502,-77.6328,12.2,85,90,14.97,light snow
512,Jumla,NP,29.2747,82.1838,40.93,60,0,2.24,clear sky
513,At-Bashi,KG,41.1702,75.8106,17.33,58,12,2.01,few clouds
514,Poum,NC,-20.2333,164.0167,81.81,83,100,11.61,light rain
515,Chicama,PE,-7.8447,-79.1469,69.8,78,0,9.22,clear sky
516,Eyrarbakki,IS,63.863,-21.1481,33.8,86,75,13.8,light rain
517,Bulaevo,KZ,54.9056,70.4439,14.85,95,76,18.59,broken clouds
518,Kopavogur,IS,64.1123,-21.913,33.8,86,75,13.8,light snow
519,Sisimiut,GL,66.9395,-53.6735,18.23,92,100,25.03,light snow
520,Tres Passos,BR,-27.4556,-53.9319,81.0,77,99,4.0,overcast clouds
521,Yerofey Pavlovich,RU,53.9667,121.9667,-24.88,77,100,4.29,overcast clouds
522,Nuevo Ideal,MX,24.8875,-105.0728,58.91,30,0,3.09,clear sky
523,Atbasar,KZ,51.8,68.3333,13.98,95,81,12.39,broken clouds
524,Saint-Leu,RE,-21.15,55.2833,82.4,78,20,5.75,few clouds
525,Banjar,ID,-8.19,114.9675,78.8,89,75,8.05,moderate rain
526,San Cristobal,VE,7.7669,-72.225,84.2,61,40,8.05,scattered clouds
527,Rochegda,RU,62.8,43.25,4.32,94,98,5.1,light snow
528,Nuzvid,IN,16.7833,80.85,66.61,88,0,2.98,clear sky
529,Makakilo City,US,21.3469,-158.0858,69.8,88,90,3.2,moderate rain
530,Biak,ID,-0.9131,122.8766,76.03,86,100,6.11,light rain
531,Samarai,PG,-10.6167,150.6667,82.99,80,45,13.6,scattered clouds
532,San Vicente De Canete,PE,-13.0751,-76.3835,76.1,64,55,9.8,broken clouds
533,Sarka Ghat,IN,31.7,76.7333,44.98,63,0,1.92,clear sky
534,Kovdor,RU,67.5662,30.4758,16.11,97,93,3.78,overcast clouds
535,Svetlogorsk,BY,52.6333,29.7333,1.71,93,100,7.31,overcast clouds
536,Telemaco Borba,BR,-24.3239,-50.6156,68.4,97,100,4.92,light rain
537,Dwarka,IN,22.2394,68.9678,69.93,60,0,11.83,clear sky
538,Egvekinot,RU,66.3167,-179.1667,-14.42,86,100,12.44,overcast clouds
539,Woodward,US,36.4337,-99.3904,48.0,36,1,14.97,clear sky
540,Khilchipur,IN,24.0333,76.5667,69.28,53,14,8.68,few clouds
541,Vrangel,RU,42.7297,133.0839,12.61,82,23,4.05,few clouds
542,Port Hardy,CA,50.6996,-127.4199,44.6,93,40,6.58,scattered clouds
543,Resistencia,AR,-27.4606,-58.9839,80.01,44,0,17.27,light rain
544,Peleduy,RU,59.6289,112.7406,-42.83,74,7,0.96,clear sky
545,Lorengau,PG,-2.0226,147.2712,82.56,76,86,13.2,overcast clouds
546,Suez,EG,29.9737,32.5263,58.1,45,69,8.63,broken clouds
547,Acapulco,MX,16.8634,-99.8901,84.2,65,20,5.75,few clouds
548,Devin,BG,41.7433,24.4,30.0,59,90,2.3,overcast clouds
549,Umm Lajj,SA,25.0213,37.2685,69.98,48,47,9.01,scattered clouds
550,Coruripe,BR,-10.1256,-36.1756,83.26,61,3,13.85,clear sky
551,Beyneu,KZ,45.3167,55.2,35.2,85,95,13.51,overcast clouds
552,Cockburn Town,TC,21.4612,-71.1419,80.6,69,40,8.05,scattered clouds
553,Jaumave,MX,23.4167,-99.3833,66.2,48,1,11.5,clear sky
554,Doha,QA,25.2867,51.5333,69.8,68,0,5.75,clear sky
555,Kaura Namoda,NG,12.5898,6.5779,77.59,15,10,9.35,clear sky
556,Havoysund,NO,70.9963,24.6622,37.4,81,75,18.41,broken clouds
557,La Union,PE,-5.4,-80.75,89.13,41,73,10.54,broken clouds
558,Tahta,EG,26.7693,31.5021,62.6,31,0,6.91,clear sky
559,Azacualpa,HN,15.3433,-88.5514,75.2,78,75,4.61,broken clouds
560,Velizh,RU,55.6056,31.1967,-2.97,92,9,2.84,clear sky
561,Zernograd,RU,46.8452,40.3083,18.0,86,100,21.99,snow
562,Tongliao,CN,43.6125,122.2653,-4.14,84,45,12.48,scattered clouds
563,Nuuk,GL,64.1835,-51.7216,23.0,74,75,17.27,snow
564,Marawi,PH,7.9986,124.2928,75.99,91,100,5.01,overcast clouds
565,Sur,OM,22.5667,59.5289,67.62,66,0,5.32,clear sky
566,Junagarh,IN,19.8667,82.9333,60.62,36,0,1.1,clear sky
567,Lata,PT,40.1629,-8.3327,53.6,71,0,4.61,clear sky
568,Sayyan,YE,15.1718,44.3244,49.48,47,40,1.19,scattered clouds
569,Los Llanos De Aridane,ES,28.6585,-17.9182,66.2,63,75,8.05,broken clouds
570,Payo,ID,-3.7508,103.6372,73.22,95,100,2.8,overcast clouds
571,Popondetta,PG,-8.7537,148.2534,74.25,92,95,2.89,moderate rain
572,Nurota,UZ,40.5614,65.6886,42.8,56,99,11.5,overcast clouds
573,Kenora,CA,49.8167,-94.4337,15.8,86,90,4.61,light snow
574,Kushima,JP,31.4583,131.2333,30.0,80,3,5.01,clear sky
575,Ponta Delgada,PT,37.7333,-25.6667,62.01,88,75,18.41,broken clouds
576,Natal,BR,-5.795,-35.2094,86.0,58,40,19.57,scattered clouds
577,Haines Junction,CA,60.7522,-137.5108,17.6,86,80,2.3,broken clouds
578,Maraa,BR,-1.8333,-65.3667,85.93,73,13,4.94,few clouds
579,Mangrol,IN,21.1167,70.1167,68.68,66,0,6.35,clear sky
580,Ormara,PK,25.2088,64.6357,70.05,66,0,8.34,clear sky
581,Smithers,CA,54.7804,-127.1743,32.0,100,75,1.7,broken clouds
582,Asau,RO,46.4333,26.4,19.4,86,90,3.44,overcast clouds
583,Tandalti,SD,13.0167,31.8667,78.19,18,55,12.33,broken clouds
584,Vila Do Maio,CV,15.1333,-23.2167,78.8,53,9,19.57,clear sky
585,Batagay-Alyta,RU,67.8006,130.4114,-34.11,82,100,1.66,overcast clouds
586,Khandyga,RU,62.6667,135.6,-51.34,77,79,1.01,broken clouds
587,Gao,ML,16.6362,1.637,77.86,15,100,9.64,overcast clouds
588,Sacaseni,RO,47.4833,22.6833,24.8,86,90,4.61,light snow
589,Tocopilla,CL,-22.092,-70.1979,72.72,50,45,4.27,scattered clouds
590,Fortuna,US,40.5982,-124.1573,48.2,93,1,12.66,clear sky
591,Bundaberg,AU,-24.85,152.35,77.0,83,73,4.61,broken clouds
592,Biltine,TD,14.5333,20.9167,70.84,18,0,6.96,clear sky
593,Hannibal,US,39.7084,-91.3585,32.0,64,75,10.36,broken clouds
594,The Valley,AI,18.217,-63.0578,84.2,74,20,12.66,few clouds
595,Rapid Valley,US,44.0625,-103.1463,39.0,47,1,3.44,clear sky
596,Raga,SS,8.4596,25.678,76.14,19,30,5.01,scattered clouds
597,Braunfels,DE,50.5155,8.3892,33.01,94,100,2.84,overcast clouds
598,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,17.6,86,90,4.47,snow
599,Saurimo,AO,-9.6608,20.3916,68.4,93,77,3.02,light rain
600,Viedma,AR,-40.8135,-62.9967,78.01,33,0,14.74,clear sky
601,Deer Lake,CA,49.1667,-57.4316,35.6,80,90,11.5,light rain
602,Gobabis,NA,-22.45,18.9667,78.87,33,56,9.33,broken clouds
603,Solna,SK,49.2231,18.7394,10.4,85,0,4.61,clear sky
604,Puerto Escondido,MX,15.85,-97.0667,80.6,74,40,3.44,scattered clouds
605,Salto,UY,-31.3833,-57.9667,77.0,47,75,23.02,broken clouds
606,Darhan,MN,49.4867,105.9228,-2.24,84,33,2.75,scattered clouds
607,Bonavista,CA,48.6499,-53.1147,34.0,100,100,6.91,overcast clouds
608,Qui Nhon,VN,13.7667,109.2333,70.12,78,83,25.19,light rain
609,Petropavl,KZ,54.8753,69.1628,13.6,95,92,18.3,overcast clouds
610,Maryville,US,35.7565,-83.9705,43.0,56,90,17.27,overcast clouds
611,Douentza,ML,14.9951,-2.9517,76.93,16,37,5.32,scattered clouds
612,Samarinda,ID,-0.5,117.15,72.95,94,99,1.3,overcast clouds
613,Ginir,ET,7.1333,40.7,60.84,35,70,3.85,broken clouds
614,Ambikapur,IN,23.1167,83.2,54.23,39,0,3.47,clear sky
615,Solnechnyy,RU,50.7214,136.6319,-12.37,88,100,0.98,overcast clouds
616,Rabo De Peixe,PT,37.8,-25.5833,62.01,88,75,18.41,broken clouds
617,Okato,NZ,-39.2,173.8833,54.0,83,68,8.99,broken clouds
618,Haian,CN,32.5436,120.45,36.0,65,0,8.16,clear sky
619,Bandarban,BD,22.1965,92.2262,56.55,73,0,1.88,clear sky
620,Jalu,LY,29.0331,21.5482,53.28,66,2,8.39,clear sky
621,Neuquen,AR,-38.9516,-68.0591,84.2,24,0,8.05,clear sky
622,Santa Maria,BR,-29.6842,-53.8069,85.77,51,86,14.32,overcast clouds
623,Hamilton,US,39.1834,-84.5333,36.0,87,90,8.05,light snow
624,Tapiramuta,BR,-11.8472,-40.7914,81.41,51,55,8.79,broken clouds
625,Okhotsk,RU,59.3833,143.3,-18.65,75,92,19.71,overcast clouds
626,Huanren,CN,41.2647,125.3667,5.77,92,81,1.36,broken clouds
627,Xuddur,SO,4.1213,43.8894,80.89,26,54,10.78,broken clouds
628,Xining,CN,36.6167,101.7667,16.11,60,0,2.77,clear sky
629,Thinadhoo,MV,0.5333,72.9333,82.6,67,93,2.48,overcast clouds
630,Baruun-Urt,MN,46.6806,113.2792,-15.07,89,31,6.55,scattered clouds
631,Jacareacanga,BR,-6.2222,-57.7528,81.79,89,86,4.29,light rain
632,Marovoay,MG,-16.1,46.6333,84.2,79,20,6.91,few clouds
633,Murchison,NZ,-41.8,172.3333,49.19,85,83,5.21,broken clouds
634,San Martin,AR,-33.081,-68.4681,78.8,21,0,9.22,clear sky
635,Carutapera,BR,-1.195,-46.02,86.41,61,26,9.55,scattered clouds
636,Santa Rita Do Sapucai,BR,-22.2522,-45.7033,75.81,83,98,5.48,overcast clouds
637,Hadejia,NG,12.4498,10.0444,76.41,17,14,8.46,few clouds
638,Stokmarknes,NO,68.5646,14.9108,28.4,100,0,5.75,clear sky
639,Sidi Ali,DZ,36.0998,0.4206,49.3,60,10,1.83,clear sky
640,Chkalovskoye,RU,44.8392,133.0436,-4.22,89,37,4.92,light snow
641,Sciacca,IT,37.5082,13.0881,51.01,94,85,11.99,overcast clouds
642,Urubicha,BO,-15.3833,-62.95,81.14,83,96,4.21,light rain
643,Menomonie,US,44.8755,-91.9193,28.99,86,90,6.91,overcast clouds
644,Havre-Saint-Pierre,CA,50.2334,-63.5986,28.4,93,90,24.16,snow
645,Bobrovytsya,UA,50.75,31.3833,7.0,77,75,2.24,broken clouds
646,Shu,KZ,43.5983,73.7614,24.15,91,43,1.77,scattered clouds
647,Bolshaya Glushitsa,RU,50.2406,43.5908,3.99,86,100,5.99,overcast clouds
648,Bologoye,RU,57.8799,34.1068,-0.06,93,27,4.05,scattered clouds
649,Orlik,RU,52.5178,99.825,3.18,86,89,2.53,overcast clouds
650,Port Shepstone,ZA,-30.7414,30.455,73.58,78,11,13.78,light rain
651,Arkadelphia,US,34.1209,-93.0538,50.0,32,1,11.5,clear sky
652,Liverpool,GB,53.4106,-2.9779,43.0,87,0,8.05,clear sky
653,Udimskiy,RU,61.1417,45.9144,-5.19,91,81,6.87,broken clouds
654,Gat,IL,31.61,34.7642,55.99,57,50,1.01,light rain
655,Gimli,CA,50.6336,-96.9907,10.4,72,96,13.8,overcast clouds
656,Umm Kaddadah,SD,13.6017,26.6876,70.92,19,29,14.67,scattered clouds
657,Puri,IN,19.8,85.85,68.0,88,0,4.99,mist
658,Opuwo,NA,-18.0607,13.84,74.86,47,94,13.94,overcast clouds
659,Nkoteng,CM,4.5167,12.0333,79.7,33,44,1.68,scattered clouds
660,Murgab,TM,37.4966,61.9714,50.0,76,75,6.91,broken clouds
661,Lipno,PL,52.8444,19.1785,4.75,92,28,1.14,scattered clouds
662,Isiolo,KE,0.3546,37.5822,70.47,67,71,4.72,broken clouds
663,Teguldet,RU,57.3064,88.1667,12.47,95,100,10.87,overcast clouds
664,Santa Maria Do Para,BR,-1.3503,-47.5756,84.76,75,57,5.01,light rain
665,Atar,MR,20.5169,-13.0499,75.11,15,100,14.74,overcast clouds
666,Dubovskoye,RU,47.4092,42.7575,19.74,94,100,14.2,light snow
667,Ostrovnoy,RU,68.0531,39.5131,17.19,95,100,8.9,overcast clouds
668,Bontang,ID,0.1333,117.5,76.14,87,99,4.5,overcast clouds
669,Qom,IR,34.6401,50.8764,49.68,50,2,9.26,clear sky
670,Washington,US,47.5001,-120.5015,44.01,93,1,0.87,clear sky
671,Ixtapa,MX,20.7,-105.2,71.6,56,20,3.91,few clouds
672,Mangan,IN,27.5167,88.5333,56.08,38,3,3.38,clear sky
673,Hutchinson,US,38.0608,-97.9298,44.6,39,1,21.85,clear sky
674,Gemena,CD,3.25,19.7667,71.92,87,72,3.2,broken clouds
